v1;v2;v3;v4;v5;v6;v7;v8;v9;v10;v11;v12;v13;v14;v15;v16;v17;v18;v19;v20;v21;v22;v23;v24;v25;v26;v27;v28;v29;v30;v31;v32;v33;v34;v35;v36;v37;v38;v39;v40;v41;v42;v43;v44;v45;v46;v47;v48;v49;v50;v51;v52;v53;v54;v55;v56;v57;v58;v59;v60;v61;v62;v63;v64;v65;v66;v67;v68;v69;v70;v71;v72;v73;v74;KEY;target;v75;v76;v77;v78;v79;v80;v81;v82;v83;v84;v85;v86;v87;v88;v89;v90;v91;v92;v93;v94;v95;v96;v97;v98;v99;v100;v101;v102;v103;v104;v105;v106;v107;v108;v109;v110;v111;v112;v113;v114
6;11;21;0;3;1;6;1;948220;5;-1;243;243;18;-1;4;11;10;21;158036,67;243;0,57;110000;500000;23;11;1;5;1;3;0;0;0;1;1;500000;58;243;2;38;-0,01;-0,01;;;;;;;;;-0,01;-0,01;1;111;5;;2;697;;;A;SELECT;1;61;0,9375;2;1;H;500000;948220;5;;55;2;3290086175;0;S;1;0,80793053;0,018501168;0,102662345;0;0,070905956;0,264027968;0,05421813;0,001241566;0,006889405;0;0,004758315;0,067107416;0,091138255;0,13223371;0,04718145;0,729446585;0;0,570921741;0,828357969;0,79106302;0,963501819;;1,012632699;0,098257502;0,525169409;0;0,376573088;0,001241566;0,006635954;0;0,004758315;0,060396553;0,766642521;0;0,01131079;0,161650136;0;0
9;-1;33;0;0;0;9;1;441140;4;-1;470;470;10;-1;-1;-1;14;33;49015,56;470;0,005;74070;62000;77;61;4;5;0;0;0;0;1;0;5;74070;0;470;14;470;75;75;3;1;1;1;1;1;1;1;50;50;1;470;2;83,33333333;3;669;466;466;A;SELECT;1;63;0,8;3;5;M;74070;441140;0;1361,854767;50;3;430045145;0;S;0;0;0;0,89015713;0;0,10984287;0,336512262;0;0;0,016007101;0;0,001975231;0,017982332;0;0,005869715;0;0,994130285;0;0;0,027477601;;0,818460931;;0,700156587;0;0,89015713;0;0,10984287;0;0,016007101;0;0,001975231;0;0,850433835;0;0;0,149566165;0;0
2;-1;-1;0;0;0;2;0;89433;3;-1;48;48;0;-1;-1;-1;29;-1;44716,5;48;0,3814;59500;0;28;0;2;0;0;0;0;0;0;0;2;59500;38;48;29;48;50;50;1;-1;0;0;0;0;0;-1;0;0;0;48;4;100;1;719;-1;-1;S;SELECT;0;39;1;1;2;M;59500;89433;0;;-1;1;3300021715;0;N;0;0;0;0;0;1;0,138719512;0;0;0;0;0,138719512;0,138719512;0;1;0;0;0;0;0,461515566;;;;0,461515566;0;0;0;1;0;0;0;0,138719512;0;0;0;0;1;0;0
8;-1;-1;1;0;1;8;0;994750;3;7;335;335;20;7;-1;-1;44;-1;124343,75;335;0,1107;51050;257500;164;104;1;7;1;0;0;1;0;0;1;257500;11;335;7;219;93;93;2;-1;0;0;0;0;0;-1;0;0;0;219;5;93;1;726;213;213;S;PREFERENTE;0;56;0,9545;1;1;H;257500;994750;1;;-1;1;431639045;0;N;0;0;0;0;0,537932328;0,462067672;0,067091056;0;0;0;0,029730178;0,025537328;0,055267506;0;0,380636843;0;0;0,619363157;0;0,245568378;0;;0,887044554;0,340185202;0;0;0,537932328;0,462067672;0;0;0,029730178;0,025537328;0,235176529;0;0,237528295;0;0,527295176;0;0
7;39;-1;1;1;1;7;0;163259;11;49;42;49;20;49;8;39;6;-1;23322,71;42;0,8382;34100;55000;32;41;2;5;1;1;0;1;0;0;2;55000;83;42;6;42;65;65;1;-1;0;0;0;0;0;-1;0;0;0;49;5;88,33333333;1;683;46;46;S;SELECT;0;28;0,75;1;2;H;55000;163259;3;;50;1;432226235;0;S;0;0,268369624;0,371701162;0;0,031084096;0,328845118;0,054054054;0,016948905;0,023474817;0;0,001963119;0,02076824;0,063155082;0,032838504;0,664928691;0,220447533;0;0,081785272;0,061410125;1,243459613;0,256202174;;0,793915094;0,667467777;0,50804501;0;0,042486066;0,449468924;0,023474817;0;0,001963119;0,02076824;0,574318407;0;0,068759284;0;0,356922308;0;0
4;-1;-1;0;1;0;4;0;234787;2;-1;50;50;0;-1;40;-1;6;-1;58696,75;50;0,5632;124787;65000;50;26;2;2;0;1;0;0;0;0;2;124787;56;50;6;50;75;75;1;-1;0;0;0;0;0;-1;-0,01;-0,01;0;50;4;83,33333333;1;650;24;70;S;PREFERENTE;0;34;0,9091;1;2;H;124787;234787;1;;50;1;3310526275;0;S;1;0,035120532;0;0;0;0,964879468;0,036341666;0,001276339;0;0;0;0,035065327;0,036341666;0,001276339;0,998723661;0;0;0;0,001161879;0,909160284;;;;0,891926119;0;0;0;1;0;0;0;0,035065327;0;0;0;0,02020828;0,97979172;0;0
4;-1;-1;2;0;0;4;0;54000;7;41;38;41;33;41;-1;-1;9;-1;13500;38;0,9606;30000;0;22;0;3;1;0;0;2;0;0;0;5;30000;96;38;2;38;90;90;1;-1;0;0;0;0;0;-1;0;0;0;41;2;95;3;665;46;49;S;PREFERENTE;0;37;0,75;3;5;H;30000;54000;1;1663,94093;50;3;3311701575;0;S;1;0;0;0;0;1;0,04582257;0;0;0;0;0,04582257;0,04582257;0;1;0;0;0;0;0,921058239;;;0;0,419285483;0;0;0;1;0;0;0;0,04582257;0;0;0,544778532;0;0,455221468;0;0
3;-1;-1;1;2;0;4;0;448972;5;55;125;125;14;55;80;-1;14;-1;112243;125;0,5293;200000;45200;14;125;2;2;0;2;1;0;0;0;3;200000;52;125;13;125;62,5;62,5;97;-1;0;0;0;0;0;-1;-0,01;-0,01;0;125;5;62,5;97;567;120;120;S;SELECT;0;49;0,7059;97;3;H;200000;448972;0;;52;97;3317347155;0;S;0;0,33987013;0;0;0;0,66012987;0,064333397;0,021865;0;0;0;0,042468397;0,064333397;0,007247951;0,992752049;0;0;0;0,007085739;0,970533942;;;0;0,870117408;0;0;0;1;0;0;0;0,042468397;0;0;0,018174548;0,091788739;0,890036713;0;0,015757505
9;-1;-1;1;0;0;9;0;1015210;4;35;248;248;10;35;-1;-1;30;-1;112801,11;248;0,6577;454910;155300;47;36;2;7;0;0;1;0;0;0;3;454910;65;248;30;248;94;94;2;-1;0;0;0;0;0;-1;0;0;0;248;5;96;3;645;467;467;S;SELECT;0;68;0,9565;3;3;H;454910;1015210;0;11471,07311;50;3;3318412630;0;S;0;0;0;0;0;1;0,031597881;0;0;0;0;0,031597881;0,031597881;0;1;0;0;0;0;1,129563402;;;0;1,120089043;0;0;0;1;0;0;0;0,031597881;0;0;0,008387629;0;0,991612371;0;0
2;-1;-1;0;1;0;3;0;42940;1;-1;86;86;0;-1;86;-1;30;-1;14313,33;54;0,5012;19940;10000;38;53;1;2;0;1;0;0;0;0;1;19940;50;54;20;54;87,5;87,5;3;-1;0;0;0;0;0;-1;0;0;0;86;2;91,66666667;4;624;50;82;S;PREFERENTE;0;31;0,625;4;1;M;19940;42940;0;358,7691667;50;4;3319749735;0;S;0;0;0;0;0;1;0,10696529;0;0;0;0;0,10696529;0,10696529;0;1;0;0;0;0;0,493646206;;;;0,465751942;0;0;0;1;0;0;0;0,10696529;0;0;0;0,05650659;0,94349341;0;0,045536917
5;-1;-1;2;0;0;5;0;775302;4;7;376;376;28;2;-1;-1;10;-1;155060,4;376;0,7274;150000;221512;9;276;2;3;0;0;0;2;0;0;2;262800;72;376;2;376;100;100;1;-1;0;0;0;0;0;-1;-0,01;-0,01;0;376;5;100;1;708;376;376;S;SELECT;0;49;1;1;2;M;262800;775302;3;;30;1;435381950;0;S;0;0;0;0;0,181242302;0,818757698;0,049276769;0;0;0;0,008723811;0,039409604;0,048133415;0;0,799760307;0;0;0,203955077;0;0,886653907;;;0,89263076;0,884575379;0;0;0,181242302;0,818757698;0;0;0,008723811;0,039409604;0;0;0,202114522;0;0,797885478;0;0
21;-1;118;0;1;0;21;2;3248012;14;-1;332;332;8;-1;58;-1;10;107;154667,24;332;0,3639;388009;492000;108;326;2;19;0;1;0;0;0;2;2;492000;42;332;2;332;90;90;1;1;2;2;2;2;2;1;100;100;2;332;5;97,5;1;706;332;332;A;SELECT;0;51;0,9091;1;2;H;492000;3248012;1;;-3;1;3336163570;0;N;0;0,149622594;0;0,290596553;0;0,57098939;0,047065046;0,00421078;0;0,008178164;0;0,016069169;0,028142675;0,033028769;0,397863167;0;0,569108064;0;0,031567226;0,380257477;;0,767338919;;0,5592954;0;0,328545907;0;0,671454093;0;0,007862726;0;0,016069169;0;0,414809564;0;0;0,585190436;0;0
4;-1;-1;0;1;1;4;1;597000;5;-1;85;85;28;-1;85;-1;6;-1;149250;68;0,6561;150000;220000;5;67;1;3;1;1;0;0;0;1;1;220000;65;68;6;68;33,5;33,5;2;-1;0;0;0;0;0;-1;0;0;1;85;5;89;2;663;62;80;S;SELECT;0;62;0,8889;2;1;H;220000;597000;1;;50;2;3343113710;0;S;1;0;0;0;0;1;0,046868458;0;0;0;0;0,046868458;0,046868458;0;1;0;0;0;0;0,617868224;0;0;;0,212313917;0;0;0;1;0;0;0;0,046868458;0,108878014;0,542043025;0;0,005455663;0,343623297;0;0
3;-1;-1;0;2;0;3;0;278114;3;-1;53;53;0;-1;13;-1;22;-1;92704,67;51;0,8817;253114;0;50;0;3;0;0;2;0;0;0;0;3;253114;88;51;13;51;100;100;1;-1;0;0;0;0;0;-1;-0,01;-0,01;0;53;5;75;2;643;-1;49;S;PREFERENTE;0;47;0,8;2;3;H;253114;278114;0;;52;2;3351039625;0;S;0;0,891186072;0;0;0;0,108813928;0,003735347;0,003328889;0;0;0;0,000406458;0,003735347;0,003328889;0,996671111;0;0;0;0,016609881;4,973006409;;;;4,18792449;0;0;0;1;0;0;0;0,000406458;0;0;0;0,160672034;0,839327966;0;0
4;3;-1;1;1;1;4;0;127748;7;-1;47;47;28;-1;27;3;10;-1;31937;47;1,0004;57938;8300;47;42;2;2;1;1;0;1;0;0;2;57938;100;47;3;47;83,5;83,5;2;-1;0;0;0;0;0;-1;0;0;0;47;5;89;2;619;38;38;S;SELECT;0;51;0,625;2;2;H;57938;127748;2;3139,7231;40;2;3352637205;0;S;1;0,113592023;0,311120746;0;0;0,575287232;0,121834145;0,013263002;0,036326452;0;0;0,067170526;0,11675998;0,013263002;0,646925717;0,339811281;0;0;0,031650539;1,54380942;0,849708861;;0;1,179305939;0,350990462;0;0;0,649009538;0,036326452;0;0;0,067170526;0,471622081;0;0,01843505;0,015760535;0,494182333;0;0
18;6;-1;1;3;3;18;0;1879587;17;16;415;415;16;16;26;6;2;-1;;;;;;;;;;;;;;;;4;235400;8;415;2;415;85;85;1;-1;0;0;0;0;0;-1;-0,01;-0,01;;415;5;96,25;;689;411;411;S;SELECT;0;53;;;;H;;;;;54;3;3354314595;0;S;0;0,039156286;0,122097618;0;0,590750009;0,247996086;0,09313552;0,002413254;0,00752504;0;0,036408716;0,015284331;0,061631341;0;0,190019726;;;;;;;;;;;;;;;;;;;;;;;;
3;-1;-1;0;0;0;3;0;71999;3;-1;54;119;0;-1;-1;-1;7;-1;23999,67;54;0,5439;20000;36999;53;6;1;2;0;0;0;0;0;0;1;36999;54;54;5;54;0;50;3;-1;0;0;0;0;0;-1;-0,01;-0,01;0;54;2;100;2;663;5;114;S;PREFERENTE;0;33;0,4286;2;1;H;36999;71999;2;;51;2;3360888110;1;S;0;0;0;0;0;1;0,044127787;0;0;0;0;0,044127787;0,044127787;0;1;0;0;0;0;0,686614532;;;;0,686614532;0;0;0;1;0;0;0;0,044127787;0;0;0;0;1;0;0
5;-1;-1;0;0;0;5;0;386300;3;-1;79;79;0;-1;-1;-1;1;-1;77260;79;0,0651;40000;164200;16;78;3;2;0;0;0;0;0;0;3;164200;6;79;1;79;100;100;1;-1;0;0;0;0;0;-1;-0,01;-0,01;0;79;3;100;1;724;74;74;S;ABC+;0;60;0,8889;1;3;H;164200;386300;1;;57;1;3362213715;0;S;0;0;0;0;0;1;0,160451618;0;0;0;0;0,160451618;0,160451618;0;1;0;0;0;0;0,299146112;;;;0,299146112;0;0;0;1;0;0;0;0,160451618;0;0;0;0;1;0;0
2;-1;-1;2;1;0;2;0;152059;11;15;59;74;40;15;59;-1;38;-1;76029,5;46;0;122059;0;45;0;2;0;0;1;1;1;0;0;3;122059;0;46;4;46;50;50;1;-1;0;0;0;0;0;-1;0;0;0;59;5;100;1;721;-1;108;S;SELECT;0;54;0,7778;1;3;H;122059;152059;0;;50;1;3362233610;0;S;0;1;0;0;0;0;1;0,010660798;0;0;0;0;0,010660798;0,010660798;0;0;0;0,989339202;0,04099518;0;;;0,916224028;0,742958368;0;0;1;0;0;0;0,032151303;0;0;0;0,802246848;0,004546802;0,19320635;0;0
3;17;32;10;10;4;3;2;705500;8;37;157;157;55;3;3;17;11;4;235166,67;127;0,132;300000;205500;11;127;2;1;4;10;1;9;1;1;4;300000;13;127;3;127;100;100;1;1;2;2;2;2;2;1;100;100;2;157;5;95,85714286;2;707;124;154;A;SELECT;1;39;0,8644;2;4;H;300000;705500;9;4794,121322;50;2;3363664440;0;S;1;0,099813272;0,06631715;0,067882792;0,743234703;0,022752083;0,224666936;0,017920894;0,01190686;0,012187962;0,133443482;0,004085005;0,179544202;0,017920894;0,080028093;0,290590649;13,86803768;3,936202751;0,031523698;0,14077319;0,274733161;0,878464354;0,577839294;0,041137736;0,040862626;0,487159441;0,457958786;0,014019147;0,01190686;0,141952189;0,133443482;0,004085005;0,04351219;0,649428372;0,280227517;0,003445547;0,023386375;0;0
4;5;-1;0;0;1;4;0;136492;5;-1;33;33;20;-1;-1;5;4;-1;34123;33;0,4744;61492;0;32;0;3;1;1;0;0;0;0;0;3;61492;47;33;4;33;75;75;1;-1;0;0;0;0;0;-1;0;0;0;33;5;75;3;574;13;13;S;SELECT;0;43;0,875;3;3;H;61492;136492;2;1978,905281;50;3;3367674375;1;S;0;0;1;0;0;0;0;0;0,020876934;0;0;0;0,020876934;0;0,184639116;0,815360884;0;0;0;0,809624425;0,787420113;;;0,791427753;1;0;0;0;0,020876934;0;0;0;0,819510731;0;0;0;0,180489269;0;0
5;5;-1;1;0;1;5;0;736320;12;-1;157;157;28;-1;-1;5;6;-1;147264;157;0,4682;145400;325000;26;156;2;3;1;0;0;1;0;0;2;325000;46;157;5;157;83,5;83,5;1;-1;0;0;0;0;0;-1;0;0;0;157;5;66,75;1;675;153;153;S;SELECT;0;48;0,8261;1;2;H;325000;736320;2;1090,925688;50;1;3381145820;0;S;0;0;0,429179331;0;0;0,570820669;0,02179103;0;0,01125649;0;0;0,01497145;0,02622794;0;0,687046467;0,312953533;0;0;0;0,62235;0,956892139;;0;0,691584599;0,429179331;0;0;0,570820669;0,01125649;0;0;0,01497145;0,226184159;0;0,010337484;0;0,763478357;0;0
2;-1;-1;1;1;0;2;0;424038;1;-1;148;148;25;-1;145;-1;32;-1;212019;148;0,9452;418738;5300;32;147;1;1;0;1;0;1;0;0;1;418738;94;148;7;148;100;100;1;-1;0;0;0;0;0;-1;0;0;0;148;5;100;1;672;144;144;S;SELECT;0;44;1;1;1;H;418738;424038;0;;50;1;3386283445;0;S;0;0;0;0;0;1;0,044323237;0;0;0;0;0,044323237;0,044323237;0;1;0;0;0;0;1,360408004;;;0;1,288351624;0;0;0;1;0;0;0;0,044323237;0;0;0,038575038;0,014391704;0,947033258;0;0
3;-1;10;0;1;0;3;2;231280;6;-1;83;83;33;-1;75;-1;5;2;77093,33;83;0,3026;169300;50000;5;77;1;2;0;1;0;0;0;2;1;169300;30;83;2;83;66,5;83,5;2;1;1;1;1;1;1;1;50;50;2;83;4;93,4;2;659;78;78;A;SELECT;1;43;0,9286;2;1;H;169300;231280;3;4776,991827;50;2;3387689090;0;S;0;0,046804541;0;0,730524024;0;0,222671435;0,049528437;0,000326323;0;0,005093243;0;0,001552474;0,006972041;0;0,037933713;0;0,962066287;0;0;0,521367267;;0,994257919;;0,959089924;0;0,770659833;0;0,229340167;0;0,005216834;0;0,001552474;0;0,928036945;0;0,002181455;0,0697816;0;0
4;-1;-1;0;0;0;4;0;56910;7;-1;52;52;0;-1;-1;-1;4;-1;14227,5;52;0,9146;22500;10000;26;3;3;1;0;0;0;0;0;0;3;22500;91;52;3;52;0;33,33;3;-1;0;0;0;0;0;-1;-0,01;-0,01;0;52;5;49,995;2;636;-1;42;S;PREFERENTE;0;24;0,5;2;3;H;22500;56910;1;;51;2;3388800565;0;S;1;0;0;0;0;1;0,044629306;0;0;0;0;0,044629306;0,044629306;0;1;0;0;0;0;0,726766266;;;;0,726766266;0;0;0;1;0;0;0;0,044629306;0;0;0;0;1;0;0
10;-1;-1;0;2;0;10;0;1990600;14;-1;207;207;0;-1;23;-1;14;-1;199060;207;0,1515;0;390000;0;27;0;10;0;2;0;0;0;0;0;390000;15;207;2;207;75;83,33;1;-1;0;0;0;0;0;-1;-0,01;-0,01;0;207;5;91,665;1;724;204;204;S;SELECT;0;43;0,875;1;0;H;390000;1990600;0;4287,314667;;1;3389763345;0;N;0;0;0;0;0;1;0,048468399;0;0;0;0;0,048468399;0,048468399;0,164570985;0,835429015;0;0;0;0,053914715;0,27369294;;;;0,326589167;0;0;0;1;0;0;0;0,048468399;0;0;0;0,003108865;0,996891135;0;0
5;16;91;0;2;6;5;1;717439;9;-1;334;334;50;-1;98;5;43;91;143487,8;334;0,2892;0;300000;0;42;0;5;6;2;0;0;0;1;0;300000;28;334;5;334;100;100;1;1;2;1;1;1;2;1;100;100;1;334;5;93,332;3;661;331;331;A;SELECT;1;54;0,9565;3;0;H;300000;717439;2;8310,1453;;3;3390060275;0;N;0;0;0,623504356;0,30723423;0;0,069261414;0,029451589;0;0,022879829;0,011274126;0;0,002541585;0,03669554;0,033819849;0,052477192;0,263939894;0,649763065;0;0,289395943;0,44904655;0,546144498;0,661888494;;0,62849442;0,623504356;0,30723423;0;0,069261414;0,022879829;0,011274126;0;0,002541585;0,303737841;0,616980752;0;0,005833293;0,073448114;0;0
4;23;23;0;3;1;4;2;173480;14;-1;144;144;30;-1;7;23;14;23;43370;144;0,6186;120000;29000;14;52;1;3;1;3;0;0;0;2;1;120000;61;144;7;144;100;100;1;1;2;2;2;2;2;1;100;100;2;144;5;100;2;644;142;142;A;SELECT;2;41;0,9048;2;1;H;120000;173480;1;7584,674533;;2;3391468565;0;N;0;0,04705347;0,301956769;0,611444824;0;0,039544937;0,03472406;0,000883378;0,005668911;0,011479214;0;0,000742413;0,018773916;0,00097949;0,045840819;0,111941663;0,841238028;0;0,017401269;0,814391525;0,536306389;0,934431107;;0,856059925;0,32827071;0,62873822;0;0,04299107;0,005668911;0,010857688;0;0,000742413;0,178682882;0,770682994;0;0,002447856;0,048186268;0;0
0;-1;87;0;0;0;0;1;0;13;-1;0;87;100;-1;-1;-1;-1;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;34;-1;-0,01;-0,01;-1;1;1;2;1;1;1;1;50;50;1;87;5;75;1;686;84;84;A;ABC+;1;44;0,75;1;0;H;0;0;0;1737,018;;1;3391503640;0;N;0;0;0;1;0;0;;0;0;0,012274304;0;0;0,012274304;0;0;0;1;0;;;;0,980328498;;0,980328498;0;1;0;0;0;0,011016628;0;0;0;1;0;0;0;0;0
3;-1;155;1;1;1;3;1;181430;7;-1;106;155;42;-1;101;-1;85;155;60476,67;106;0,5263;74430;3500;85;103;1;2;1;1;0;1;0;1;1;103500;52;106;31;106;100;100;1;1;1;1;1;1;1;1;100;100;1;155;5;100;1;713;153;153;A;ABC+;1;41;1;1;1;M;103500;181430;0;-1727,331;;1;3391592190;0;N;0;0;0;0,684703011;0;0,315296989;0,016231726;0;0;0,011382812;0;0,00524164;0,016624452;0;0,322925579;0;0,677074421;0;0;0,647706385;0;0,8331648;0;0,531216317;0;0,644589157;0;0,355410843;0;0,009506474;0;0,00524164;0,272270167;0,431694882;0,025814495;0,00537308;0,264847377;0;0
3;-1;90;0;1;0;3;1;269700;4;-1;313;313;20;-1;187;-1;131;90;89900;313;0;0;160000;0;313;0;3;0;1;0;0;0;1;0;160000;0;313;33;313;37,5;37,5;2;1;1;1;1;1;1;1;50;50;1;313;5;93,75;2;708;361;361;A;SELECT;1;67;0,7;2;0;H;160000;269700;0;3019,3583;0;2;3391871295;0;N;0;0,805932164;0;0,194067836;0;0;1;0,050474768;0;0,012154285;0;0;0,062629052;0,050474768;0;0;0,949525232;0;0,133980015;0;;0,612423364;;0,516932026;0;1;0;0;0;0,012154285;0;0;0;0,801471712;0;0,003782647;0,194745641;0;0
3;-1;110;0;1;0;3;1;465099;3;-1;151;151;20;-1;91;-1;3;110;155033;151;0,6926;189599;161000;2;40;1;2;0;1;0;0;0;1;1;189599;69;151;3;151;50;50;1;2;0;1;1;1;1;1;0;100;1;151;5;83,33333333;2;660;148;148;A;SELECT;1;42;0,7059;2;1;H;189599;465099;1;;-2;2;3395147990;0;N;1;0,003674977;0;0,02713733;0;0,069193318;0,036126062;0,001071114;0;0,007909487;0;0,020167189;0,291461506;0,001071114;0,586823108;0;0,412105778;0;0,001181468;0,647281619;;0,221794118;;0,359618581;0;0,221120023;0;0,778879977;0;0,005725361;0;0,020167189;0;0,668191278;0;0,005779855;0,326028867;0;0
4;-1;-1;0;1;0;4;0;823500;29;-1;79;79;0;-1;79;-1;29;-1;205875;46;0,9414;200000;356500;35;41;1;3;0;1;0;0;0;0;1;356500;94;46;29;46;100;100;1;-1;0;0;0;0;0;-1;-0,01;-0,01;0;79;5;100;2;669;74;74;S;SELECT;0;30;0,7778;2;1;H;356500;823500;0;;52;2;3397512965;0;S;0;0,478884026;0;0;0;0,521115974;0,066037997;0,031624542;0;0;0;0,034413455;0,066037997;0,066502816;0,933497184;0;0;0;0,071854589;1,008619792;;;;1,071413273;0;0;0;1;0;0;0;0,034413455;0;0;0;0,008386231;0,991613769;0;0
8;-1;43;1;1;0;8;1;912404;10;49;108;108;18;49;4;-1;11;43;114050,5;108;0,4842;166500;346400;27;87;1;7;0;1;1;0;1;0;3;346400;48;108;4;108;100;100;1;1;1;1;1;1;1;1;50;50;1;108;5;100;2;663;103;103;A;SELECT;1;36;0,9286;2;3;H;346400;912404;2;;50;2;3402290985;0;S;1;0,225776589;0;0,461221971;0;0,31300144;0,034880004;0,003655719;0;0,007467994;0;0,005068043;0,016191756;0,004862634;0,245245205;0;0,74989216;0;0,01056178;0,532679538;;0,889585736;0;0,764906289;0;0,658038657;0;0,341961343;0;0,009752471;0;0,005068043;0;0,644791398;0,002123222;0,000923177;0,352162204;0;0
5;-1;-1;0;0;3;5;0;272780;1;-1;48;87;37;-1;-1;-1;4;-1;54556;48;0,5569;65900;94800;35;48;3;2;3;0;0;0;0;0;3;94800;55;48;4;48;100;100;1;-1;0;0;0;0;0;-1;0;0;0;48;4;100;1;701;44;44;S;PREFERENTE;0;55;1;1;3;M;94800;272780;1;7240,606918;50;1;3404940355;0;S;1;0;0;0;0;1;0,011104894;0;0;0;0;0,011104894;0,011104894;0;1;0;0;0;0;0,63198905;0;;;0,243125462;0;0;0;1;0;0;0;0,011104894;0,615301148;0;0;0;0,384698852;0;0
4;-1;-1;0;3;0;4;0;205400;3;-1;322;322;0;-1;50;-1;23;-1;51350;322;0,1664;30000;90100;40;22;1;3;0;3;0;0;0;0;1;90100;18;322;10;207;75;75;1;-1;0;0;0;0;0;-1;0;0;0;207;5;75;2;703;201;201;S;SELECT;0;51;0,9167;2;1;H;90100;205400;0;;50;2;3409255845;0;S;0;0,991620564;0;0;0;0,008379436;0,68330466;0,677578953;0;0;0;0,005725708;0,68330466;0,869624758;0,130375242;0;0;0;1,131829014;0,169685235;;;;1,13723066;0;0;0;1;0;0;0;0,005725708;0;0;0;0,126224964;0,873775036;0;0
2;-1;-1;0;0;0;2;0;25040;1;-1;39;39;0;-1;-1;-1;13;-1;12520;39;0,7677;20000;0;12;0;2;0;0;0;0;0;0;0;2;20000;96;39;13;13;0;50;2;-1;0;0;0;0;0;-1;0;0;0;13;2;100;4;654;-1;35;S;PREFERENTE;0;25;0,3333;4;2;M;20000;25040;0;802,176331;43;4;3412108765;1;S;1;0;0;0;0;1;0,016854809;0;0;0;0;0,016854809;0,016854809;0;1;0;0;0;0;0,704036039;;;;0,704036039;0;0;0;1;0;0;0;0,016854809;0;0;0;0;1;0;0
2;3;-1;0;0;1;2;0;81940;7;-1;32;32;33;-1;-1;3;24;-1;40970;32;0,4449;61940;0;32;0;2;0;1;0;0;0;0;0;2;61940;44;32;3;32;50;50;1;-1;0;0;0;0;0;-1;0;0;0;32;3;100;1;700;6;9;S;ABC+;0;27;1;1;2;H;61940;81940;1;1149,39043;50;1;3412653405;0;S;1;0;0,695147365;0;0;0,304852635;0,028087884;0;0,017179097;0;0;0,007533788;0,024712885;0;0,268221982;0,731778018;0;0;0;0,459404967;0,681031709;;;0,603005244;0,695147365;0;0;0,304852635;0,017179097;0;0;0,007533788;0,647937499;0;0;0;0,352062501;0;0
8;-1;105;0;1;0;8;2;847400;7;-1;363;363;18;-1;62;-1;21;98;105925;363;0,3032;70000;242000;21;263;1;7;0;1;0;0;0;2;1;242000;31;363;21;363;-0,01;-0,01;;;;;;;;;-0,01;-0,01;2;363;5;;3;628;;;A;SELECT;1;55;0,875;3;1;H;242000;847400;0;;54;3;3426217080;0;S;0;0,230367915;0;0,435139395;0;0,334519863;0,078333183;0,004415945;0;0,008341229;0;0,006412443;0,019169096;0,004415945;0,133819063;0;0,861764992;0;0,011580781;0,350939453;;0,860982428;;0,721953371;0;0,565359072;0;0,434640928;0;0,008340984;0;0,006412443;0;0,722609569;0;0,002097577;0,275292854;0;0
3;32;-1;0;1;5;3;0;19140;13;-1;102;102;55;-1;43;12;6;-1;6380;102;0,197;5040;11100;43;6;1;2;5;1;0;0;0;0;1;11100;19;102;6;102;100;100;1;-1;0;0;0;0;0;-1;0;0;0;102;5;89;3;622;99;99;S;SELECT;0;54;0,3846;3;1;H;11100;19140;2;55,4207;50;3;3427044505;0;S;0;0;0,977827945;0;0;0,022172055;0,057178501;0;0,085270037;0;0;0,001933481;0,087203518;0,020558178;0,01325665;0,966185171;0;0;0,574008638;0,370141343;0,289083405;;;0,295837428;0,977827945;0;0;0,022172055;0,085270037;0;0;0,001933481;0,988758716;0;0;0,000645836;0,010595448;0;0
6;23;-1;1;3;1;6;0;1141394;8;6;252;252;18;6;62;23;32;-1;190232,33;252;0,4774;330094;192500;141;251;2;4;1;3;0;1;0;0;2;330094;47;252;6;252;85,5;85,5;2;-1;0;0;0;0;0;-1;0;0;0;252;5;94,2;2;665;247;247;S;SELECT;0;54;0,7619;2;2;M;330094;1141394;1;4312,583533;50;2;452057985;0;S;0;0,045032751;0,098799127;0;0,179821689;0,676346434;0,072424665;0,00269868;0,005920741;0;0,010776184;0,040531449;0,059927054;0,00269868;0,594199201;0,141165503;0;0,261936616;0,003521032;0,775265713;0,601379599;;0,939116497;0,774944464;0,103458131;0;0,188301419;0,70824045;0,005920741;0;0,010776184;0,040531449;0,181907443;0;0,21614606;0,007993517;0,59395298;0;0
5;4;-1;0;0;1;5;0;240200;12;-1;63;63;16;-1;-1;4;3;-1;48040;63;0,6697;68000;68000;3;23;1;4;1;0;0;0;0;0;1;68000;66;63;3;63;87,5;87,5;1;-1;0;0;0;0;0;-1;-0,01;-0,01;0;63;4;91,66666667;2;633;60;60;S;CLASICO;0;36;0,8235;2;1;H;68000;240200;3;;20;2;3429714575;0;S;1;0;0,357616723;0;0;0,642383277;0,031904312;0;0,011704651;0;0;0,021024946;0,032729597;0;0,659000127;0,340999873;0;0;0;0,663794526;1,027592593;;;0,754933071;0,357616723;0;0;0,642383277;0,011704651;0;0;0,021024946;0,250519596;0;0;0;0,749480404;0;0
